# x y z roll pitch yaw d_left d_right
2.725571 -0.077258 0.000000 0.000000 0.000000 1.176728 2.068956 1.003377
2.932309 0.670418 0.000000 0.000000 0.000000 1.409850 2.069069 1.101375
2.974438 1.455644 0.000000 0.000000 0.000000 1.627122 2.080180 1.205632
2.846229 2.197078 0.000000 0.000000 0.000000 1.878856 2.178585 1.324752
2.542199 2.814081 0.000000 0.000000 0.000000 2.199310 2.190943 1.269117
2.070403 3.264473 0.000000 0.000000 0.000000 2.536179 2.174423 1.050986
1.459167 3.563662 0.000000 0.000000 0.000000 2.804156 2.157606 0.885884
0.738479 3.731786 0.000000 0.000000 0.000000 2.994510 2.093405 0.789972
-0.061670 3.788978 0.000000 0.000000 0.000000 3.127294 2.108896 0.788170
-0.911293 3.755376 0.000000 0.000000 0.000000 -3.062650 2.091637 0.900521
-1.779913 3.653053 0.000000 0.000000 0.000000 -3.015377 1.952461 1.121794
-2.628688 3.537455 0.000000 0.000000 0.000000 -3.043298 1.629609 1.415358
-3.411724 3.492138 0.000000 0.000000 0.000000 3.097555 1.322918 1.689876
-4.082905 3.601536 0.000000 0.000000 0.000000 2.774298 1.131357 1.842566
-4.596501 3.947986 0.000000 0.000000 0.000000 2.304914 1.153680 1.873231
-4.921820 4.531226 0.000000 0.000000 0.000000 1.906082 1.379055 1.678858
-5.047803 5.243188 0.000000 0.000000 0.000000 1.600630 1.520495 1.505663
-4.964713 5.968542 0.000000 0.000000 0.000000 1.292753 1.114437 1.326320
-4.662813 6.591963 0.000000 0.000000 0.000000 0.900965 0.844520 1.286104
-4.137993 7.012408 0.000000 0.000000 0.000000 0.486518 0.798715 1.185394
-3.431268 7.243356 0.000000 0.000000 0.000000 0.218871 0.956277 1.111921
-2.605334 7.353324 0.000000 0.000000 0.000000 0.097928 1.229781 1.042540
-1.723026 7.411177 0.000000 0.000000 0.000000 0.075198 1.529088 0.951778
-0.847180 7.485783 0.000000 0.000000 0.000000 0.138686 1.755456 0.839695
-0.040633 7.646009 0.000000 0.000000 0.000000 0.304066 1.915570 0.731895
0.637799 7.951765 0.000000 0.000000 0.000000 0.554015 2.027676 0.714851
1.162012 8.390018 0.000000 0.000000 0.000000 0.826782 2.102198 0.810923
1.521848 8.912191 0.000000 0.000000 0.000000 1.103070 2.171877 0.989643
1.707253 9.469470 0.000000 0.000000 0.000000 1.403129 2.235508 1.220313
1.708174 10.013041 0.000000 0.000000 0.000000 1.755828 2.258572 1.480479
1.515266 10.495194 0.000000 0.000000 0.000000 2.144873 2.163827 1.616066
1.137062 10.896112 0.000000 0.000000 0.000000 2.467753 1.971720 1.596973
0.600911 11.225327 0.000000 0.000000 0.000000 2.680173 1.764193 1.621836
-0.064942 11.493771 0.000000 0.000000 0.000000 2.813999 1.548536 1.697966
-0.832253 11.712372 0.000000 0.000000 0.000000 2.898762 1.378503 1.799952
-1.672778 11.892061 0.000000 0.000000 0.000000 2.951900 1.229246 1.906122
-2.558272 12.043769 0.000000 0.000000 0.000000 2.982758 1.096583 1.999114
-3.460492 12.178425 0.000000 0.000000 0.000000 2.995868 0.989238 2.063475
-4.351234 12.306912 0.000000 0.000000 0.000000 2.997572 0.921310 2.084307
-5.209355 12.432053 0.000000 0.000000 0.000000 3.003817 0.898333 2.054987
-6.028745 12.539507 0.000000 0.000000 0.000000 3.028856 0.911670 1.983207
-6.805220 12.612732 0.000000 0.000000 0.000000 3.078137 0.967795 1.834782
-7.534596 12.635190 0.000000 0.000000 0.000000 -3.125683 1.077080 1.681392
-8.212688 12.590338 0.000000 0.000000 0.000000 -3.008947 1.239959 1.537860
-8.835313 12.461637 0.000000 0.000000 0.000000 -2.848899 1.446110 1.413785
-9.397255 12.233370 0.000000 0.000000 0.000000 -2.654317 1.630463 1.268579
-9.851656 11.923083 0.000000 0.000000 0.000000 -2.404757 1.785705 1.170598
-10.111842 11.585022 0.000000 0.000000 0.000000 -2.037314 1.848975 1.162104
-10.205668 11.220109 0.000000 0.000000 0.000000 -1.703863 1.784576 1.264785
